,Unnamed: 0,Observation time,Surface flow velocity,Surface direction,Surface frankincense,Water temperature,Salinity
8632,8676,2020-07-05 21:30:00,35.9,남서,224.0,20.85,19.69
8633,8677,2020-07-05 22:00:00,23.6,남서,214.0,20.95,19.51
8634,8678,2020-07-05 22:30:00,14.5,남동,135.0,21.0,19.67
8635,8679,2020-07-05 23:00:00,23.9,동,91.0,20.22,19.71
8636,8680,2020-07-05 23:30:00,54.7,동,82.0,20.89,19.56
8637,8681,2020-07-06 00:00:00,70.4,동,83.0,21.01,19.68
8638,8682,2020-07-06 00:30:00,60.6,동북동,77.0,19.62,19.68
8639,8683,2020-07-06 01:00:00,53.3,동북동,64.0,18.95,19.8
8640,8684,2020-07-06 01:30:00,72.6,북동,53.0,20.71,19.87
8641,8685,2020-07-06 02:00:00,75.5,북동,47.0,20.8,19.53
8642,8686,2020-07-06 02:30:00,78.3,북동,44.0,20.32,19.44
8643,8687,2020-07-06 03:00:00,73.0,북동,38.0,20.73,19.65
8644,8688,2020-07-06 03:30:00,67.0,북동,40.0,20.42,19.62
8645,8689,2020-07-06 04:00:00,59.3,북동,36.0,20.39,19.63
8646,8690,2020-07-06 04:30:00,47.0,북북동,11.0,20.98,19.62
8647,8691,2020-07-06 05:00:00,35.4,북,0.0,20.57,19.96
8648,8692,2020-07-06 05:30:00,35.8,북북서,336.0,20.32,19.81
8649,8693,2020-07-06 06:00:00,33.5,북서,326.0,20.28,19.54
8650,8694,2020-07-06 06:30:00,38.7,북서,304.0,20.25,19.53
8651,8695,2020-07-06 07:00:00,41.5,서북서,284.0,20.22,19.56
8652,8696,2020-07-06 07:30:00,58.2,서,276.0,20.39,19.39
8653,8697,2020-07-06 08:00:00,54.8,서,267.0,20.14,19.43
8654,8698,2020-07-06 08:30:00,49.5,서,267.0,20.13,19.21
8655,8699,2020-07-06 09:00:00,45.7,서남서,250.0,20.21,19.5
8656,8700,2020-07-06 09:30:00,36.8,남서,234.0,20.32,19.22
8657,8701,2020-07-06 10:00:00,34.6,남서,221.0,20.82,19.17
8658,8702,2020-07-06 10:30:00,27.3,남서,214.0,21.36,19.61
8659,8703,2020-07-06 11:00:00,19.5,남,175.0,21.47,19.61
8660,8704,2020-07-06 11:30:00,19.1,동남동,122.0,21.46,19.6
8661,8705,2020-07-06 12:00:00,38.9,동,98.0,21.2,19.56
8662,8706,2020-07-06 12:30:00,49.0,동,93.0,20.54,19.41
8663,8707,2020-07-06 13:00:00,55.7,동,86.0,20.67,19.91
8664,8708,2020-07-06 13:30:00,38.0,동,87.0,20.21,19.31
8665,8709,2020-07-06 14:00:00,26.1,동,83.0,19.89,19.63
8666,8710,2020-07-06 14:30:00,28.8,북북동,31.0,20.27,19.82
8667,8711,2020-07-06 15:00:00,45.8,북북동,32.0,20.08,19.48
8668,8712,2020-07-06 15:30:00,49.0,북북동,24.0,20.07,19.48
8669,8713,2020-07-06 16:00:00,47.3,북,0.0,20.51,19.58
8670,8714,2020-07-06 16:30:00,50.5,북북서,334.0,20.88,20.17
8671,8715,2020-07-06 17:00:00,45.4,북서,320.0,20.67,20.15
8672,8716,2020-07-06 17:30:00,47.7,북서,304.0,20.61,19.72
8673,8717,2020-07-06 18:00:00,49.4,서북서,287.0,20.63,19.83
8674,8718,2020-07-06 18:30:00,51.7,서,272.0,20.76,20.11
8675,8719,2020-07-06 19:00:00,52.2,서남서,251.0,20.8,19.91
8676,8720,2020-07-06 19:30:00,62.1,서남서,249.0,20.96,19.76
8677,8721,2020-07-06 20:00:00,62.0,서남서,242.0,21.35,20.07
8678,8722,2020-07-06 20:30:00,64.2,서남서,237.0,21.27,20.1
8679,8723,2020-07-06 21:00:00,61.6,남서,233.0,21.4,20.07
8680,8724,2020-07-06 21:30:00,57.5,남서,231.0,21.61,20.14
8681,8725,2020-07-06 22:00:00,46.3,남서,233.0,21.06,20.17
8682,8726,2020-07-06 22:30:00,32.0,남서,225.0,20.97,19.92
8683,8727,2020-07-06 23:00:00,16.0,남남서,200.0,21.11,19.84
8684,8728,2020-07-06 23:30:00,18.0,동남동,111.0,21.25,20.24
8685,8729,2020-07-07 00:00:00,35.6,동,89.0,21.35,20.25
8686,8730,2020-07-07 00:30:00,48.4,동,83.0,21.51,20.32
8687,8731,2020-07-07 01:00:00,72.2,동,86.0,21.51,20.43
8688,8732,2020-07-07 01:30:00,55.2,동북동,69.0,18.63,20.25
8689,8733,2020-07-07 02:00:00,53.5,동북동,62.0,18.57,20.27
8690,8734,2020-07-07 02:30:00,64.1,북동,52.0,20.78,20.07
8691,8735,2020-07-07 03:00:00,83.1,북동,47.0,20.45,19.67
8692,8736,2020-07-07 03:30:00,78.1,북동,41.0,20.2,20.56
8693,8737,2020-07-07 04:00:00,75.9,북동,49.0,20.72,20.82
8694,8738,2020-07-07 04:30:00,69.0,북동,45.0,19.92,20.5
8695,8739,2020-07-07 05:00:00,56.0,북동,37.0,20.64,20.58
8696,8740,2020-07-07 05:30:00,37.7,북동,38.0,20.35,20.85
8697,8741,2020-07-07 06:00:00,22.9,북북동,19.0,20.37,20.83
8698,8742,2020-07-07 06:30:00,15.5,북북서,327.0,20.54,20.59
8699,8743,2020-07-07 07:00:00,19.8,서북서,283.0,20.86,20.81
8700,8744,2020-07-07 07:30:00,30.6,서,269.0,21.32,20.89
8701,8745,2020-07-07 08:00:00,35.8,서,271.0,20.48,20.34
8702,8746,2020-07-07 08:30:00,43.8,서,271.0,20.55,20.47
8703,8747,2020-07-07 09:00:00,39.8,서,266.0,20.55,20.47
8704,8748,2020-07-07 09:30:00,39.3,남서,236.0,20.7,20.62
8705,8749,2020-07-07 10:00:00,37.4,남서,221.0,20.89,20.67
8706,8750,2020-07-07 10:30:00,38.3,남서,218.0,21.07,20.61
8707,8751,2020-07-07 11:00:00,35.8,남남서,207.0,21.3,20.95
8708,8752,2020-07-07 11:30:00,28.7,남,188.0,21.59,21.14
8709,8753,2020-07-07 12:00:00,24.2,남남동,161.0,21.36,20.82
8710,8754,2020-07-07 12:30:00,31.3,동남동,109.0,21.68,20.91
8711,8755,2020-07-07 13:00:00,40.9,동,94.0,21.61,20.97
8712,8756,2020-07-07 13:30:00,44.9,동,88.0,21.19,21.01
8713,8757,2020-07-07 14:00:00,38.7,동,89.0,20.8,21.34
8714,8758,2020-07-07 14:30:00,36.2,동,81.0,20.15,20.79
